Code RNCP/RS,Type de répertoire,Intitulé,Certificateurs,Niveau de qualification,Abrégé de diplôme public,Code(s) NSF,Code(s) ROME,Formacode(s),Statut,Date d'échéance de l'enregistrement,Ouverture à l'apprentissage,Ancienne(s) fiche(s),Nouvelle(s) fiche(s),Code,Metiers,Categorie_x,Lettre RIASEC Principale,Lettre RIASEC Secondaire,Lettre RIASEC tertiaire,Categorie_y,SIRET,code UAI,n° SIRET,type d'établissement,nom,statut,adresse,CP,commune,téléphone,académie,région,longitude (X),latitude (Y),journées portes ouvertes,URL et ID Onisep,Niveau attendu
RNCP38492,RNCP,Manager de l’innovation dans les agro-activités et bio-industries (MS),"NEOMA BUSINESS SCHOOL - 83429535400015, INSTITUT NATIONAL DES SCIENCES ET INDUSTRIES DU VIVANT ET DE L'ENVIRONNEMENT (AGROPARISTECH), NEOMA Business School",Niveau 7,,"118 : Sciences de la vie, 310 : Spécialités plurivalentes des échanges et de la gestion","M1703 : Management et gestion de produit, H1206 : Management et ingénierie études, recherche et développement industriel","32070 : Innovation entreprise, 12522 : Développement durable, 12081 : Biotechnologie",Active,2028-12-21,Oui,,,M1703,Chef / Cheffe de produit,J'ai l'âme d'un chef / d'une cheffe,E,S,C,Informatique,83429535400015,0760167U,83429535400015,Grande école de commerce,NEOMA Business School,privé reconnu par l'Etat,1 rue du Maréchal Juin,76825,Mont-Saint-Aignan,02 32 82 57 00,Normandie,Normandie,1.0638982057571,49.463054899861,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15747,Bac +3
RNCP38496,RNCP,Manager des achats et de la supply Chain,"CENTRE ETUDES EUROPEEN RHONE ALPES - 37815351400021, CENTRE D'ETUDES EUROPEEN DU SUD OUEST - 33764282100074, CENTRE D'ETUDES EUROPEEN OUEST - 91487009200014, CENTRE D'ETUDES EUROPEEN OUEST - 91487009200022, CTRE ETUDES FORMATION ALPES SAVOIE - 75313914600",Niveau 7,,"311 : Transports, manutention, magasinage, 312 : Commerce, vente","N1301 : Conception et organisation de la chaîne logistique, M1101 : Achats, M1102 : Direction des achats","31660 : Approvisionnement, 34292 : Achat international, 34287 : Logistique internationale, 34024 : Achat, 31845 : Logistique",Active,2028-12-21,Oui,RNCP35441 - Manager achats et logistique,,N1301,Responsable logistique,J'ai le sens des affaires,E,C,S,Logistique et courrier,37815351400021,0694539J,37815351400021,Autre établissement d'enseignement,Sup de Pub,privé hors contrat,25  rue de l'Université,69007,Lyon,04 78 29 80 28,Lyon,Auvergne-Rhône-Alpes,4.8399299,45.7505314,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.24513,Bac +3
RNCP38498,RNCP,Manager de la communication,ASSOCIATION SAINTE ANNE - 32949147600019,Niveau 7,,320n : Conception : Etablissement de stratégies de relations publiques et de communication,"E1402 : Élaboration de plan média, E1103 : Communication","46341 : Communication externe, 46311 : Communication interne",Active,2028-12-21,Oui,RNCP35436 - Manager de la communication,,E1402,Média Planneur / Planneuse,J'aime manier les chiffres,C,I,E,Communication et marketing,32949147600019,0492062A,32949147600019,Autre établissement d'enseignement,Ircom,privé,23 rue Edouard Guinel,49130,Les Ponts-de-Cé,02 41 79 64 64,Nantes,Pays de la Loire,-0.5331309,47.4431384,"le 01/02/2025 de 14h00 à 17h00 (en complément des portes ouvertes, des journées d'immersion sont proposées aux futurs étudiants) voir https://www.ircom.fr/portes-ouvertes-de-lircom-angers/",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1745,Bac +3
RNCP38500,RNCP,Expert en données financières massives,NEOMA BUSINESS SCHOOL - 83429535400015,Niveau 7,,"114g : Mathématiques de l'informatique, mathématiques financières, statistique de la santé, 313 : Finances, banque, assurances, immobilier","M1201 : Analyse et ingénierie financière, C1301 : Front office marchés financiers, C1303 : Gestion de portefeuilles sur les marchés financiers, C1202 : Analyse de crédits et risques bancaires, C1204 : Conception et expertise produits bancaires et financiers","41023 : Marché financier, 41077 : Gestion risque banque assurance, 31026 : Data science",Active,2026-12-21,Oui,,,M1201,Analyste Financier / Financière,J'ai le souci du détail,C,I,R,Finance,83429535400015,0760167U,83429535400015,Grande école de commerce,NEOMA Business School,privé reconnu par l'Etat,1 rue du Maréchal Juin,76825,Mont-Saint-Aignan,02 32 82 57 00,Normandie,Normandie,1.0638982057571,49.463054899861,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15747,Bac +3
RNCP38503,RNCP,Directeur de projet en conception et développement de solutions informatiques,"INSTA - 41283899700069, INSTA - 41283899700069",Niveau 7,,"326 : Informatique, traitement de l'information, réseaux de transmission",M1805 : Études et développement informatique,"31057 : Génie logiciel, 31010 : Architecture web, 31094 : Conduite projet informatique, 31018 : Architecture orientée services, 31016 : Architecture mobile",Active,2026-12-21,Oui,RNCP29458 - Architecte technique en informatique et réseaux,,M1805,Développeur / Développeuse informatique,J'ai le souci du détail,C,I,R,Informatique,41283899700069,0755931P,41283899700069,Autre établissement d'enseignement,Institut national supérieur des technologies avancées et de la comptabilité,privé,17 rue Linné,75005,Paris,01 82 83 55 30,Paris,Ile-de-France,2.35455,48.8448,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.19305,Bac +3
RNCP38510,RNCP,Manager hygiène sécurité environnement (HSE),CONSERVATOIRE NATIONAL DES ARTS ET METIERS - 19753471200017,Niveau 7,,"331r : Prévention, contrôle sanitaire, diététique, 343 : Nettoyage, assainissement, protection de l'environnement, 344r : Mise en oeuvre des règles d'hygiène et sécurité","H1302 : Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels, H1303 : Intervention technique en Hygiène Sécurité Environnement -HSE- industriel","31407 : Qualité hygiène sécurité environnement, 42866 : Santé sécurité travail",Active,2028-12-21,Oui,RNCP34945 - Hygiéniste du travail et de l'environnement,,H1302,Responsable Hygiène Sécurité Environnement (HSE) en industrie,J'ai le souci du détail,C,I,R,Industries,19753471200017,0753471R,19753471200017,Université,Conservatoire national des arts et métiers,public,292 rue Saint-Martin,75141,Paris,01 40 27 20 00,Paris,Ile-de-France,2.3549052,48.8666007,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.223,Bac +3
RNCP38510,RNCP,Manager hygiène sécurité environnement (HSE),CONSERVATOIRE NATIONAL DES ARTS ET METIERS - 19753471200017,Niveau 7,,"331r : Prévention, contrôle sanitaire, diététique, 343 : Nettoyage, assainissement, protection de l'environnement, 344r : Mise en oeuvre des règles d'hygiène et sécurité","H1302 : Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels, H1303 : Intervention technique en Hygiène Sécurité Environnement -HSE- industriel","31407 : Qualité hygiène sécurité environnement, 42866 : Santé sécurité travail",Active,2028-12-21,Oui,RNCP34945 - Hygiéniste du travail et de l'environnement,,H1302,Responsable Hygiène Sécurité Environnement (HSE) en industrie,J'ai le souci du détail,C,I,R,Recherche,19753471200017,0753471R,19753471200017,Université,Conservatoire national des arts et métiers,public,292 rue Saint-Martin,75141,Paris,01 40 27 20 00,Paris,Ile-de-France,2.3549052,48.8666007,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.223,Bac +3
RNCP38523,RNCP,Chef de projet innovation par le design,ECOLE NATIONALE DES PONTS ET CHAUSSEES - 19753501600020,Niveau 7,,"320m : Spécialités plurivalentes de la communication et de l'information, 320n : Conception : Etablissement de stratégies de relations publiques et de communication, 333n : Etudes et projets de cursus de formation et de méthodologies éducatives","M1402 : Conseil en organisation et management d''entreprise, H1204 : Design industriel","45006 : Esthétique industrielle, 12522 : Développement durable, 32016 : Conduite changement technologique, 32135 : Conduite projet",Active,2026-12-21,Oui,,,M1402,Consultant / Consultante en organisation et management,J'ai le sens du contact,S,E,A,Gestion administrative,19753501600020,0772517T,19753501600020,École d'ingénieurs,Ecole nationale des Ponts et Chaussées - site de Champs-sur-Marne,public,"6-8 avenue Blaise Pascal, Cité Descartes",77455,Champs-sur-Marne,01 64 15 30 00,Créteil,Ile-de-France,2.5900717934622,48.84112335,,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10072,Bac +3
RNCP38532,RNCP,Titre ingénieur - Ingénieur diplômé d'Efrei Paris (Université Paris-Panthéon-Assas),EFREI PARIS - 39889833800023,Niveau 7,Titre ingénieur,"326 : Informatique, traitement de l'information, réseaux de transmission, 326p : Informatique, traitement de l'information (organisation, gestion), 326t : Programmation, mise en place de logiciels","M1803 : Direction des systèmes d''information, M1806 : Conseil et maîtrise d''ouvrage en systèmes d''information, M1802 : Expertise et support en systèmes d''information, M1805 : Études et développement informatique","24354 : Électronique, 24231 : Réseau informatique, 31057 : Génie logiciel, 32062 : Recherche développement, 32154 : Encadrement management",Active,2025-08-31,Oui,RNCP15638 - Titre ingénieur - Diplôme d'ingénieur de l'école française d'électronique et d'informatique,,M1803,Directeur / Directrice des services informatiques -DSI-,J'ai l'âme d'un chef / d'une cheffe,E,S,C,Informatique,39889833800023,0941934S,39889833800023,École d'ingénieurs,EFREI Paris - campus de Villejuif,privé reconnu par l'Etat,30-32 avenue de la République,94800,Villejuif,01 88 28 90 01,Créteil,Ile-de-France,2.36402,48.7886,le 25/01/2025 de 10h00 à 16h00 | le 15/02/2025 de 09h30 à 14h00 | le 08/03/2025 de 09h30 à 14h00 | le 17/05/2025 de 09h30 à 14h00 | le 07/06/2025 de 09h30 à 14h00 | le 05/07/2025 de 09h30 à 14h00,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1434,Bac +3
RNCP38533,RNCP,Titre ingénieur -  Ingénieur diplômé de l’École supérieure de chimie organique et minérale,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE et MINERALE - 78428076000033,Niveau 7,Titre ingénieur,"116 : Chimie, 200 : Technologies industrielles fondamentales, 222 : Transformations chimiques et apparentées (y.c. industrie pharmaceutique)","H1302 : Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels, H2502 : Management et ingénierie de production, K2402 : Recherche en sciences de l''univers, de la matière et du vivant, H1206 : Management et ingénierie études, recherche et développement industriel, D1407 : Relation technico-commerciale","11561 : Chimie organique, 11594 : Chimie minérale, 32062 : Recherche développement, 15099 : Résolution problème",Active,2025-08-31,Oui,"RNCP16165 - Titre ingénieur - Ingénieur diplômé de l’École supérieure de chimie organique et minérale_x000D_
",,H1302,Responsable Hygiène Sécurité Environnement (HSE) en industrie,J'ai le souci du détail,C,I,R,Industries,78428076000033,0602099F,78428076000033,École d'ingénieurs,Ecole supérieure de chimie organique et minérale,privé reconnu par l'Etat,1 allée du réseau Jean-Marie Buckmaster,60200,Compiègne,03 44 23 88 00,Amiens,Hauts-de-France,2.8025679505976,49.40214405,le 18/01/2025 de 09h30 à 17h30 (inscription en ligne obligatoire) voir https://www.escom.fr/agenda/journee-portes-ouvertes-18-janvier-2025/ | le 01/03/2025 de 09h30 à 17h30 (inscription en ligne obligatoire) voir https://www.escom.fr/agenda/journee-portes-ouvertes-1er-mars-2025/,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.11919,Bac +3
RNCP38533,RNCP,Titre ingénieur -  Ingénieur diplômé de l’École supérieure de chimie organique et minérale,ECOLE SUPERIEURE DE CHIMIE ORGANIQUE et MINERALE - 78428076000033,Niveau 7,Titre ingénieur,"116 : Chimie, 200 : Technologies industrielles fondamentales, 222 : Transformations chimiques et apparentées (y.c. industrie pharmaceutique)","H1302 : Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels, H2502 : Management et ingénierie de production, K2402 : Recherche en sciences de l''univers, de la matière et du vivant, H1206 : Management et ingénierie études, recherche et développement industriel, D1407 : Relation technico-commerciale","11561 : Chimie organique, 11594 : Chimie minérale, 32062 : Recherche développement, 15099 : Résolution problème",Active,2025-08-31,Oui,"RNCP16165 - Titre ingénieur - Ingénieur diplômé de l’École supérieure de chimie organique et minérale_x000D_
",,H1302,Responsable Hygiène Sécurité Environnement (HSE) en industrie,J'ai le souci du détail,C,I,R,Recherche,78428076000033,0602099F,78428076000033,École d'ingénieurs,Ecole supérieure de chimie organique et minérale,privé reconnu par l'Etat,1 allée du réseau Jean-Marie Buckmaster,60200,Compiègne,03 44 23 88 00,Amiens,Hauts-de-France,2.8025679505976,49.40214405,le 18/01/2025 de 09h30 à 17h30 (inscription en ligne obligatoire) voir https://www.escom.fr/agenda/journee-portes-ouvertes-18-janvier-2025/ | le 01/03/2025 de 09h30 à 17h30 (inscription en ligne obligatoire) voir https://www.escom.fr/agenda/journee-portes-ouvertes-1er-mars-2025/,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.11919,Bac +3
RNCP38534,RNCP,"Titre ingénieur - Ingénieur diplômé de l'institut national des sciences appliquées de Strasbourg, spécialité Génie Mécanique",INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE STRASBOURG - 19672767100014,Niveau 7,Titre ingénieur,"200 : Technologies industrielles fondamentales, 201 : Technologies de commandes des transformations industrielles, 251 : Mécanique générale et de précision, usinage","H1102 : Management et ingénierie d''affaires, H1206 : Management et ingénierie études, recherche et développement industriel, H1401 : Management et ingénierie gestion industrielle et logistique, H1402 : Management et ingénierie méthodes et industrialisation, H2504 : Encadrement d''équipe en industrie de transformation","23654 : Mécanique construction réparation, 31654 : Génie industriel, 24454 : Automatisme informatique industrielle, 32062 : Recherche développement, 15099 : Résolution problème",Active,2028-08-31,Non,"RNCP26695 - Titre ingénieur - Ingénieur diplômé de l'Institut national des sciences appliquées de Strasbourg, spécialité génie mécanique",,H1102,Ingénieur / Ingénieure d'affaires en industrie,J'ai le sens des affaires,E,C,S,Industries,19672767100014,0670190T,19672767100014,École d'ingénieurs,Institut national des sciences appliquées de Strasbourg,public,24 boulevard de la Victoire,67084,Strasbourg,03 88 14 47 00,Strasbourg,Grand Est,7.7648824453354,48.5818454736,le 25/01/2025 de 09h00 à 17h00 voir https://www.insa-strasbourg.fr/fr/portes-ouvertes/?menu=candidats,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12431,Bac +3
RNCP38535,RNCP,"Titre ingénieur - Ingénieur diplômé de l'Institut national des sciences appliquées de Strasbourg, spécialité génie électrique",INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE STRASBOURG - 19672767100014,Niveau 7,Titre ingénieur,"201 : Technologies de commandes des transformations industrielles, 227 : Energie, génie climatique","H1206 : Management et ingénierie études, recherche et développement industriel, H1102 : Management et ingénierie d''affaires, H1402 : Management et ingénierie méthodes et industrialisation, H1502 : Management et ingénierie qualité industrielle, H2501 : Encadrement de production de matériel électrique et électronique","24054 : Électricité, 24158 : Énergie électrique, 24354 : Électronique, 24454 : Automatisme informatique industrielle, 32062 : Recherche développement",Active,2028-08-31,Oui,"RNCP26735 - Titre ingénieur - Ingénieur diplômé de l'Institut national des sciences appliquées de Strasbourg, spécialité spécialité génie électrique, en partenariat avec l’ITII Alsace | RNCP26876 - Titre ingénieur - Ingénieur diplômé de l'Institut nationa",,H1206,Ingénieur / Ingénieure R&D en industrie,"J'ai envie de créer, construire, rénover",R,A,I,Recherche,19672767100014,0670190T,19672767100014,École d'ingénieurs,Institut national des sciences appliquées de Strasbourg,public,24 boulevard de la Victoire,67084,Strasbourg,03 88 14 47 00,Strasbourg,Grand Est,7.7648824453354,48.5818454736,le 25/01/2025 de 09h00 à 17h00 voir https://www.insa-strasbourg.fr/fr/portes-ouvertes/?menu=candidats,https://www.onisep.fr/http/redirection/etablissement/slug/ENS.12431,Bac +3
